Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,Customer Country,Customer Email,Customer Fname,Customer Id,Customer Lname,Customer Password,Customer Segment,Customer State,Customer Street,Customer Zipcode,Department Id,Department Name,Latitude,Longitude,Market,Order City,Order Country,Order Customer Id,order date (DateOrders),Order Id,Order Item Cardprod Id,Order Item Discount,Order Item Discount Rate,Order Item Id,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Order Zipcode,Product Card Id,Product Category Id,Product Image,Product Name,Product Price,Product Status,shipping date (DateOrders),Shipping Mode,customer_key,geography_key,product_key,category_key,department_key,date_key,shipping_key,order_item_key,day_of_week,month_number,quarter_number,year,is_weekend,data_quality_score,cleansing_timestamp,record_source
DEBIT,4,4,36.93999863,207.5,Shipping on time,0,24,Women's Apparel,Oceanside,EE. UU.,,Danielle,8340,Bell,,Consumer,CA,4480 Hidden Rabbit Link,92057,5,Golf,33.21175385,-117.2767715,Europe,Viroflay,Francia,8340,2015-06-01 01:00:00,10348,502,42.5,0.170000002,25904,50.0,0.180000007,5,250.0,207.5,36.93999863,Western Europe,Isla de Francia,COMPLETE,,502,24,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,2015-06-05 01:00:00,Standard Class,1509,3033,30,15,4,20150601,12,412,Monday,6,2,2015,False,100,2025-12-03 17:23:07,DataCoSupplyChain
DEBIT,4,4,67.44000244,207.5,Shipping on time,0,24,Women's Apparel,Chicago,EE. UU.,,Adam,2786,Navarro,,Consumer,IL,5567 Rocky Mountain By-pass,60622,5,Golf,41.89480591,-87.7651825,Europe,Freiburg,Alemania,2786,2015-07-15 18:49:00,13413,502,42.5,0.170000002,33594,50.0,0.330000013,5,250.0,207.5,67.44000244,Western Europe,Baden-Wurtemberg,COMPLETE,,502,24,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,2015-07-19 18:49:00,Standard Class,522,904,30,15,4,20150715,12,607,Wednesday,7,3,2015,False,100,2025-12-03 17:23:07,DataCoSupplyChain
DEBIT,4,4,-332.0,207.5,Shipping on time,0,24,Women's Apparel,Brooklyn,EE. UU.,,Jessica,6295,Parker,,Consumer,NY,902 Little Falls,11207,5,Golf,40.66577148,-73.89246368,Europe,The Hague,Países Bajos,6295,2015-07-12 20:45:00,13213,502,42.5,0.170000002,33062,50.0,-1.600000024,5,250.0,207.5,-332.0,Western Europe,Holanda Meridional,COMPLETE,,502,24,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,2015-07-16 20:45:00,Standard Class,1152,2815,30,15,4,20150712,12,586,Sunday,7,3,2015,True,100,2025-12-03 17:23:07,DataCoSupplyChain
DEBIT,2,4,42.63000107,163.9600067,Advance shipping,0,29,Shop By Sport,Chapel Hill,EE. UU.,,Linda,3340,Fletcher,,Consumer,NC,6476 Green Pony Manor,27514,5,Golf,35.98715591,-79.06994629,Europe,Espoo,Finlandia,3340,2015-09-11 09:58:00,17361,627,35.99000168,0.180000007,43385,39.99000168,0.25999999,5,199.9499969,163.9600067,42.63000107,Northern Europe,Uusimaa,COMPLETE,,627,29,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,2015-09-13 09:58:00,Standard Class,622,833,37,17,4,20150911,9,900,Friday,9,3,2015,False,100,2025-12-03 17:23:07,DataCoSupplyChain
DEBIT,5,4,57.40000153,205.0,Late delivery,1,24,Women's Apparel,San Bernardino,EE. UU.,,Frances,3749,Mills,,Consumer,CA,3815 Tawny Swale,92407,5,Golf,34.16956329,-117.3050308,Europe,Portsmouth,Reino Unido,3749,2015-09-16 17:09:00,17724,502,45.0,0.180000007,44295,50.0,0.280000001,5,250.0,205.0,57.40000153,Northern Europe,Inglaterra,COMPLETE,,502,24,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,2015-09-21 17:09:00,Standard Class,692,2182,30,15,4,20150916,10,934,Wednesday,9,3,2015,False,100,2025-12-03 17:23:07,DataCoSupplyChain
DEBIT,6,4,102.5,205.0,Late delivery,1,24,Women's Apparel,Apex,EE. UU.,,Daniel,10079,Suarez,,Consumer,NC,5722 Amber Manor,27502,5,Golf,35.81904221,-78.96494293,Europe,Hamar,Noruega,10079,2015-10-05 18:42:00,19030,502,45.0,0.180000007,47568,50.0,0.5,5,250.0,205.0,102.5,Northern Europe,Hedmark,COMPLETE,,502,24,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,2015-10-11 18:42:00,Standard Class,1849,1042,30,15,4,20151005,10,1042,Monday,10,4,2015,False,100,2025-12-03 17:23:07,DataCoSupplyChain
DEBIT,3,4,75.41999817,163.9600067,Advance shipping,0,29,Shop By Sport,San Francisco,EE. UU.,,Mary,4174,Hester,,Consumer,CA,4393 Noble Creek Beach,94110,5,Golf,37.75743866,-122.4193726,Europe,Verona,Italia,4174,2015-06-08 23:36:00,10892,627,35.99000168,0.180000007,27284,39.99000168,0.460000008,5,199.9499969,163.9600067,75.41999817,Southern Europe,Véneto,COMPLETE,,627,29,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,2015-06-11 23:36:00,Standard Class,765,2975,37,17,4,20150608,9,455,Monday,6,2,2015,False,100,2025-12-03 17:23:07,DataCoSupplyChain
DEBIT,5,4,74.62000275,287.0,Late delivery,1,26,Girls' Apparel,Virginia Beach,EE. UU.,,Hannah,6056,Flores,,Consumer,VA,8187 Merry Pony Field,23464,5,Golf,36.80849838,-76.20897675,Europe,Lyon,Francia,6056,2015-06-16 14:28:00,11414,565,63.0,0.180000007,28543,70.0,0.25999999,5,350.0,287.0,74.62000275,Western Europe,Auvernia-Ródano-Alpes,COMPLETE,,565,26,http://images.acmesports.sports/adidas+Youth+Germany+Black%2FRed+Away+Match+Soccer+Jersey,adidas Youth Germany Black/Red Away Match Soc,70.0,0,2015-06-21 14:28:00,Standard Class,1108,1557,32,16,4,20150616,10,487,Tuesday,6,2,2015,False,100,2025-12-03 17:23:07,DataCoSupplyChain
DEBIT,6,4,80.33999634,163.9600067,Late delivery,1,29,Shop By Sport,Bakersfield,EE. UU.,,Thomas,11212,Smith,,Consumer,CA,2409 Misty Acres,93304,5,Golf,35.36254501,-119.0186996,Europe,Gera,Alemania,11212,2017-08-09 14:36:00,65190,627,35.99000168,0.180000007,162921,39.99000168,0.49000001,5,199.9499969,163.9600067,80.33999634,Western Europe,Turingia,COMPLETE,,627,29,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,2017-08-15 14:36:00,Standard Class,2050,943,37,17,4,20170809,10,3265,Wednesday,8,3,2017,False,100,2025-12-03 17:23:07,DataCoSupplyChain
DEBIT,4,4,61.47999954,163.9600067,Shipping on time,0,29,Shop By Sport,Highland,EE. UU.,,Mary,7216,Hendrix,,Consumer,CA,6472 Lazy Pine Bank,92346,5,Golf,34.13581085,-117.1929703,Europe,Berlín,Alemania,7216,2015-08-13 20:00:00,15403,627,35.99000168,0.180000007,38517,39.99000168,0.379999995,5,199.9499969,163.9600067,61.47999954,Western Europe,Berlín,COMPLETE,,627,29,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,2015-08-17 20:00:00,Standard Class,1312,308,37,17,4,20150813,12,729,Thursday,8,3,2015,False,100,2025-12-03 17:23:07,DataCoSupplyChain
DEBIT,4,4,22.54999924,205.0,Shipping on time,0,24,Women's Apparel,South El Monte,EE. UU.,,Mary,6064,Smith,,Consumer,CA,8696 Silent Beacon Landing,91733,5,Golf,34.0472908,-118.0503235,Europe,Toulouse,Francia,6064,2017-09-07 11:35:00,67168,502,45.0,0.180000007,167894,50.0,0.109999999,5,250.0,205.0,22.54999924,Western Europe,Languedoc-Rosellón-Mediodía-Pirineos,COMPLETE,,502,24,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,2017-09-11 11:35:00,Standard Class,1109,2886,30,15,4,20170907,12,3351,Thursday,9,3,2017,False,100,2025-12-03 17:23:07,DataCoSupplyChain
DEBIT,5,4,94.30000305,205.0,Late delivery,1,24,Women's Apparel,Winnetka,EE. UU.,,Jane,12235,Smith,,Consumer,CA,1250 Quiet Deer Maze,91306,5,Golf,34.2168045,-118.5710373,Europe,Paris,Francia,12235,2015-08-21 12:17:00,15929,502,45.0,0.180000007,39790,50.0,0.460000008,5,250.0,205.0,94.30000305,Western Europe,Isla de Francia,COMPLETE,,502,24,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,2015-08-26 12:17:00,Standard Class,2240,2060,30,15,4,20150821,10,773,Friday,8,3,2015,False,100,2025-12-03 17:23:07,DataCoSupplyChain
DEBIT,2,4,-143.5,205.0,Advance shipping,0,24,Women's Apparel,Denver,EE. UU.,,Mary,12072,Stevens,,Consumer,CO,3422 Jagged Willow Way,80231,5,Golf,39.65523911,-104.8748703,Europe,Verdun,Francia,12072,2017-08-21 01:58:00,65976,502,45.0,0.180000007,164872,50.0,-0.699999988,5,250.0,205.0,-143.5,Western Europe,Alsacia-Champaña-Ardenas-Lorena,COMPLETE,,502,24,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,2017-08-23 01:58:00,Standard Class,2208,2974,30,15,4,20170821,9,3294,Monday,8,3,2017,False,100,2025-12-03 17:23:07,DataCoSupplyChain
DEBIT,3,4,6.150000095,205.0,Advance shipping,0,24,Women's Apparel,Asheboro,EE. UU.,,Evelyn,3932,Smith,,Consumer,NC,5645 Quaking Anchor Path,27203,5,Golf,35.70111466,-79.82025147,Europe,Saint-Quentin,Francia,3932,2017-06-28 05:33:00,62287,502,45.0,0.180000007,155727,50.0,0.029999999,5,250.0,205.0,6.150000095,Western Europe,Norte-Paso de Calais-Picardía,COMPLETE,,502,24,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,2017-07-01 05:33:00,Standard Class,714,2368,30,15,4,20170628,9,3115,Wednesday,6,2,2017,False,100,2025-12-03 17:23:07,DataCoSupplyChain
DEBIT,2,4,98.40000153,205.0,Advance shipping,0,24,Women's Apparel,Staten Island,EE. UU.,,Adam,1555,Smith,,Consumer,NY,4047 Grand Port,10314,5,Golf,40.58441544,-74.15991974,Europe,Hamburgo,Alemania,1555,2015-10-24 04:29:00,20291,502,45.0,0.180000007,50677,50.0,0.479999989,5,250.0,205.0,98.40000153,Western Europe,Hamburgo,COMPLETE,,502,24,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,2015-10-26 04:29:00,Standard Class,290,1057,30,15,4,20151024,9,1150,Saturday,10,4,2015,True,100,2025-12-03 17:23:07,DataCoSupplyChain
DEBIT,5,4,-510.0,200.0,Late delivery,1,24,Women's Apparel,Las Vegas,EE. UU.,,Mary,8294,Smith,,Consumer,NV,414 Sleepy Alley,89103,5,Golf,36.11117935,-115.2110291,Europe,Ufa,Rusia,8294,2016-10-05 12:14:00,44084,502,50.0,0.200000003,110107,50.0,-2.549999952,5,250.0,200.0,-510.0,Eastern Europe,Bashkortostán,COMPLETE,,502,24,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,2016-10-10 12:14:00,Standard Class,1505,2924,30,15,4,20161005,10,2230,Wednesday,10,4,2016,False,100,2025-12-03 17:23:07,DataCoSupplyChain
DEBIT,5,4,52.0,200.0,Late delivery,1,24,Women's Apparel,San Bernardino,EE. UU.,,Frances,3749,Mills,,Consumer,CA,3815 Tawny Swale,92407,5,Golf,34.16956329,-117.3050308,Europe,Portsmouth,Reino Unido,3749,2015-09-16 17:09:00,17724,502,50.0,0.200000003,44293,50.0,0.25999999,5,250.0,200.0,52.0,Northern Europe,Inglaterra,COMPLETE,,502,24,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,2015-09-21 17:09:00,Standard Class,692,2182,30,15,4,20150916,10,933,Wednesday,9,3,2015,False,100,2025-12-03 17:23:07,DataCoSupplyChain
DEBIT,6,4,96.0,200.0,Late delivery,1,24,Women's Apparel,Apex,EE. UU.,,Daniel,10079,Suarez,,Consumer,NC,5722 Amber Manor,27502,5,Golf,35.81904221,-78.96494293,Europe,Hamar,Noruega,10079,2015-10-05 18:42:00,19030,502,50.0,0.200000003,47566,50.0,0.479999989,5,250.0,200.0,96.0,Northern Europe,Hedmark,COMPLETE,,502,24,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,2015-10-11 18:42:00,Standard Class,1849,1042,30,15,4,20151005,10,1041,Monday,10,4,2015,False,100,2025-12-03 17:23:07,DataCoSupplyChain
DEBIT,2,4,-38.86999893,159.9600067,Advance shipping,0,29,Shop By Sport,Amarillo,EE. UU.,,Robert,8391,Smith,,Consumer,TX,7957 Merry Common,79109,5,Golf,35.18754196,-101.8676224,Europe,Brescia,Italia,8391,2015-08-20 10:42:00,15856,627,39.99000168,0.200000003,39631,39.99000168,-0.239999995,5,199.9499969,159.9600067,-38.86999893,Southern Europe,Lombardía,COMPLETE,,627,29,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,2015-08-22 10:42:00,Standard Class,1519,389,37,17,4,20150820,9,770,Thursday,8,3,2015,False,100,2025-12-03 17:23:07,DataCoSupplyChain
DEBIT,6,4,-82.69999695,159.9600067,Late delivery,1,29,Shop By Sport,Oak Lawn,EE. UU.,,Mary,7518,Padilla,,Consumer,IL,9725 Cotton Forest,60453,5,Golf,41.7158165,-87.7405777,Europe,Mulhouse,Francia,7518,2015-09-03 22:57:00,16850,627,39.99000168,0.200000003,42103,39.99000168,-0.519999981,5,199.9499969,159.9600067,-82.69999695,Western Europe,Alsacia-Champaña-Ardenas-Lorena,COMPLETE,,627,29,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,2015-09-09 22:57:00,Standard Class,1371,1863,37,17,4,20150903,10,854,Thursday,9,3,2015,False,100,2025-12-03 17:23:07,DataCoSupplyChain
DEBIT,4,4,71.98000336,159.9600067,Shipping on time,0,29,Shop By Sport,Irving,EE. UU.,,Deborah,6143,Barber,,Consumer,TX,593 Silent Dale Pointe,75061,5,Golf,32.82715988,-97.00611877,Europe,Bagneux,Francia,6143,2015-07-28 18:37:00,14303,627,39.99000168,0.200000003,35792,39.99000168,0.449999988,5,199.9499969,159.9600067,71.98000336,Western Europe,Isla de Francia,COMPLETE,,627,29,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,2015-08-01 18:37:00,Standard Class,1123,196,37,17,4,20150728,12,647,Tuesday,7,3,2015,False,100,2025-12-03 17:23:07,DataCoSupplyChain
DEBIT,2,4,50.0,200.0,Advance shipping,0,24,Women's Apparel,Phoenix,EE. UU.,,Shirley,874,Alexander,,Consumer,AZ,5443 Hazy Pond Way,85033,5,Golf,33.50607681,-112.0525513,Europe,San Galo,Suiza,874,2015-07-12 07:47:00,13176,502,50.0,0.200000003,32957,50.0,0.25,5,250.0,200.0,50.0,Western Europe,San Galo,COMPLETE,,502,24,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,2015-07-14 07:47:00,Standard Class,171,2404,30,15,4,20150712,9,584,Sunday,7,3,2015,True,100,2025-12-03 17:23:07,DataCoSupplyChain
DEBIT,5,4,20.0,200.0,Late delivery,1,24,Women's Apparel,Los Angeles,EE. UU.,,Frances,6947,Boyle,,Consumer,CA,8988 Thunder Circle,90046,5,Golf,34.09960938,-118.3507385,Europe,Vanves,Francia,6947,2015-07-29 23:00:00,14384,502,50.0,0.200000003,36002,50.0,0.100000001,5,250.0,200.0,20.0,Western Europe,Isla de Francia,COMPLETE,,502,24,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,2015-08-03 23:00:00,Standard Class,1264,2963,30,15,4,20150729,10,652,Wednesday,7,3,2015,False,100,2025-12-03 17:23:07,DataCoSupplyChain
DEBIT,2,4,15.0,200.0,Advance shipping,0,24,Women's Apparel,Brooklyn,EE. UU.,,Mary,7612,Brown,,Consumer,NY,6188 Lazy Island Mall,11234,5,Golf,40.63061905,-73.92346191,Europe,Rillieux-la-Pape,Francia,7612,2015-10-21 01:10:00,20076,502,50.0,0.200000003,50177,50.0,0.079999998,5,250.0,200.0,15.0,Western Europe,Auvernia-Ródano-Alpes,COMPLETE,,502,24,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,2015-10-23 01:10:00,Standard Class,1387,2314,30,15,4,20151021,9,1133,Wednesday,10,4,2015,False,100,2025-12-03 17:23:07,DataCoSupplyChain
DEBIT,6,4,12.0,200.0,Late delivery,1,24,Women's Apparel,Brooklyn,EE. UU.,,Rebecca,2133,Roberts,,Consumer,NY,7658 Foggy Prairie Maze,11203,5,Golf,40.65559006,-73.9330368,Europe,Bayreuth,Alemania,2133,2015-09-24 12:56:00,18260,502,50.0,0.200000003,45636,50.0,0.059999999,5,250.0,200.0,12.0,Western Europe,Bavaria,COMPLETE,,502,24,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,2015-09-30 12:56:00,Standard Class,395,281,30,15,4,20150924,10,1002,Thursday,9,3,2015,False,100,2025-12-03 17:23:07,DataCoSupplyChain
DEBIT,5,4,34.49000168,149.9600067,Late delivery,1,29,Shop By Sport,Tonawanda,EE. UU.,,Mary,7363,Cole,,Consumer,NY,1831 Honey Hickory Mount,14150,5,Golf,43.01396942,-78.87906647,Europe,Lviv,Ucrania,7363,2016-11-24 12:10:00,47509,627,49.99000168,0.25,118767,39.99000168,0.230000004,5,199.9499969,149.9600067,34.49000168,Eastern Europe,Lviv,COMPLETE,,627,29,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,2016-11-29 12:10:00,Standard Class,1342,1554,37,17,4,20161124,10,2445,Thursday,11,4,2016,False,100,2025-12-03 17:23:07,DataCoSupplyChain
DEBIT,5,4,65.62999725,187.5,Late delivery,1,24,Women's Apparel,Tonawanda,EE. UU.,,Timothy,4079,Faulkner,,Consumer,NY,9854 Wishing Isle,14150,5,Golf,43.01396942,-78.87906647,Europe,Sofia,Bulgaria,4079,2016-10-20 20:06:00,45134,502,62.5,0.25,112730,50.0,0.349999994,5,250.0,187.5,65.62999725,Eastern Europe,Sofía-Ciudad,COMPLETE,,502,24,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,2016-10-25 20:06:00,Standard Class,750,2615,30,15,4,20161020,10,2295,Thursday,10,4,2016,False,100,2025-12-03 17:23:07,DataCoSupplyChain
DEBIT,3,4,63.75,187.5,Advance shipping,0,24,Women's Apparel,Blacksburg,EE. UU.,,Carol,8854,Smith,,Consumer,VA,5961 Hidden Village,24060,5,Golf,37.24211121,-80.42279053,Europe,Varna,Bulgaria,8854,2017-01-09 14:33:00,50667,502,62.5,0.25,126613,50.0,0.340000004,5,250.0,187.5,63.75,Eastern Europe,Varna,COMPLETE,,502,24,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,2017-01-12 14:33:00,Standard Class,1616,2966,30,15,4,20170109,9,2617,Monday,1,1,2017,False,100,2025-12-03 17:23:07,DataCoSupplyChain
DEBIT,6,4,91.87999725,187.5,Late delivery,1,24,Women's Apparel,Santa Ana,EE. UU.,,John,6758,Chung,,Consumer,CA,9553 Jagged Limits,92707,5,Golf,33.66559982,-117.8830566,Europe,Peterborough,Reino Unido,6758,2015-07-03 00:58:00,12540,502,62.5,0.25,31391,50.0,0.49000001,5,250.0,187.5,91.87999725,Northern Europe,Inglaterra,COMPLETE,,502,24,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,2015-07-09 00:58:00,Standard Class,1240,2126,30,15,4,20150703,10,559,Friday,7,3,2015,False,100,2025-12-03 17:23:07,DataCoSupplyChain
DEBIT,5,4,88.12999725,187.5,Late delivery,1,24,Women's Apparel,Dorchester Center,EE. UU.,,Mary,2398,Smith,,Consumer,MA,3374 Gentle Elk Centre,2124,5,Golf,42.29180145,-71.0724411,Europe,Messina,Italia,2398,2015-09-11 12:47:00,17369,502,62.5,0.25,43404,50.0,0.469999999,5,250.0,187.5,88.12999725,Southern Europe,Sicilia,COMPLETE,,502,24,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,2015-09-16 12:47:00,Standard Class,451,1761,30,15,4,20150911,10,903,Friday,9,3,2015,False,100,2025-12-03 17:23:07,DataCoSupplyChain
DEBIT,2,4,68.98000336,149.9600067,Advance shipping,0,29,Shop By Sport,Orange Park,EE. UU.,,Sandra,9555,Smith,,Consumer,FL,5995 Hazy Avenue,32073,5,Golf,30.1652298,-81.72342682,Europe,Hamburgo,Alemania,9555,2015-06-17 03:26:00,11451,627,49.99000168,0.25,28644,39.99000168,0.460000008,5,199.9499969,149.9600067,68.98000336,Western Europe,Hamburgo,COMPLETE,,627,29,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,2015-06-19 03:26:00,Standard Class,1754,1050,37,17,4,20150617,9,489,Wednesday,6,2,2015,False,100,2025-12-03 17:23:07,DataCoSupplyChain
DEBIT,2,4,63.38000107,187.5,Advance shipping,0,24,Women's Apparel,Bronx,EE. UU.,,Megan,6524,Brown,,Consumer,NY,1595 Velvet Gate Island,10458,5,Golf,40.83815384,-73.87194824,Europe,Villenave-d'Ornon,Francia,6524,2017-10-01 04:12:00,68791,502,62.5,0.25,171992,50.0,0.340000004,5,250.0,187.5,63.38000107,Western Europe,Aquitania-Lemosín-Poitou-Charentes,COMPLETE,,502,24,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,2017-10-03 04:12:00,Standard Class,1202,3025,30,15,4,20171001,9,3420,Sunday,10,4,2017,True,100,2025-12-03 17:23:07,DataCoSupplyChain
DEBIT,2,4,-50.81000137,187.5,Advance shipping,0,24,Women's Apparel,Brooklyn,EE. UU.,,Mary,7612,Brown,,Consumer,NY,6188 Lazy Island Mall,11234,5,Golf,40.63061905,-73.92346191,Europe,Rillieux-la-Pape,Francia,7612,2015-10-21 01:10:00,20076,502,62.5,0.25,50176,50.0,-0.270000011,5,250.0,187.5,-50.81000137,Western Europe,Auvernia-Ródano-Alpes,COMPLETE,,502,24,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,2015-10-23 01:10:00,Standard Class,1387,2314,30,15,4,20151021,9,1132,Wednesday,10,4,2015,False,100,2025-12-03 17:23:07,DataCoSupplyChain
DEBIT,3,4,82.5,187.5,Advance shipping,0,24,Women's Apparel,York,EE. UU.,,Mary,7439,Flores,,Consumer,PA,3124 Clear Pony By-pass,17402,5,Golf,39.95970917,-76.63762665,Europe,Soissons,Francia,7439,2015-09-20 15:02:00,17992,502,62.5,0.25,44955,50.0,0.439999998,5,250.0,187.5,82.5,Western Europe,Norte-Paso de Calais-Picardía,COMPLETE,,502,24,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,2015-09-23 15:02:00,Standard Class,1356,2616,30,15,4,20150920,9,963,Sunday,9,3,2015,True,100,2025-12-03 17:23:07,DataCoSupplyChain
DEBIT,3,4,92.47000122,254.75,Advance shipping,0,37,Electronics,Roseburg,EE. UU.,,Nicole,7567,Adams,,Consumer,OR,6767 Shady Chase,97470,6,Outdoors,43.29366684,-123.3505096,Europe,Nice,Francia,7567,2015-07-10 17:36:00,13067,821,5.199999809,0.02,32688,51.99000168,0.360000014,5,259.9500122,254.75,92.47000122,Western Europe,Provenza-Alpes-Costa Azul,COMPLETE,,821,37,http://images.acmesports.sports/Titleist+Pro+V1+High+Numbers+Personalized+Golf+Balls,Titleist Pro V1 High Numbers Personalized Gol,51.99000168,0,2015-07-13 17:36:00,Standard Class,1382,1974,43,19,5,20150710,9,577,Friday,7,3,2015,False,100,2025-12-03 17:23:07,DataCoSupplyChain
DEBIT,3,4,32.72000122,121.1999969,Advance shipping,0,40,Accessories,Corona,EE. UU.,,Tyler,9174,Smith,,Consumer,NY,9414 Thunder Island Court,11368,6,Outdoors,40.74210739,-73.86962128,Europe,London,Reino Unido,9174,2015-07-22 18:38:00,13892,893,3.75,0.029999999,34790,24.98999977,0.270000011,5,124.9499969,121.1999969,32.72000122,Northern Europe,Inglaterra,COMPLETE,,893,40,http://images.acmesports.sports/Team+Golf+Pittsburgh+Steelers+Putter+Grip,Team Golf Pittsburgh Steelers Putter Grip,24.98999977,0,2015-07-25 18:38:00,Standard Class,1675,1510,52,21,5,20150722,9,626,Wednesday,7,3,2015,False,100,2025-12-03 17:23:07,DataCoSupplyChain
DEBIT,3,4,10.67000008,121.1999969,Advance shipping,0,40,Accessories,Woonsocket,EE. UU.,,Mary,11641,Simon,,Consumer,RI,586 Golden Hickory Valley,2895,6,Outdoors,42.01382065,-71.51352692,Europe,Viena,Austria,11641,2015-08-23 03:52:00,16042,893,3.75,0.029999999,40079,24.98999977,0.090000004,5,124.9499969,121.1999969,10.67000008,Western Europe,Viena,COMPLETE,,893,40,http://images.acmesports.sports/Team+Golf+Pittsburgh+Steelers+Putter+Grip,Team Golf Pittsburgh Steelers Putter Grip,24.98999977,0,2015-08-26 03:52:00,Standard Class,2125,3002,52,21,5,20150823,9,784,Sunday,8,3,2015,True,100,2025-12-03 17:23:07,DataCoSupplyChain
