Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,Customer Country,Customer Email,Customer Fname,Customer Id,Customer Lname,Customer Password,Customer Segment,Customer State,Customer Street,Customer Zipcode,Department Id,Department Name,Latitude,Longitude,Market,Order City,Order Country,Order Customer Id,order date (DateOrders),Order Id,Order Item Cardprod Id,Order Item Discount,Order Item Discount Rate,Order Item Id,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Order Zipcode,Product Card Id,Product Category Id,Product Description,Product Image,Product Name,Product Price,Product Status,shipping date (DateOrders),Shipping Mode, ,customer_key,geography_key,product_key,category_key,department_key,date_key,shipping_key,order_item_key,day_of_week,month_number,quarter_number,year,is_weekend
CASH,2,1,20.0,399.9599915,Late delivery,1,9,Cardio Equipment,Caguas,Puerto Rico,XXXXXXXXX,William,1212,Spears,XXXXXXXXX,Corporate,PR,3278 Middle Cape,725,3,Footwear,18.2473774,-66.3706131,Pacific Asia,Taiping,Malasia,1212,2/19/2016 15:53,28407,191,0.0,0.0,71096,99.98999786,0.050000001,4,399.9599915,399.9599915,20.0,Southeast Asia,Perak,CLOSED,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,2/21/2016 15:53,First Class,,323,4131,15,7,2,20160219,1,2654,Friday,2,1,2016,False
CASH,2,1,63.15000153,134.3600006,Late delivery,1,11,Fitness Accessories,Caguas,Puerto Rico,XXXXXXXXX,Rose,8127,Anderson,XXXXXXXXX,Corporate,PR,3930 Cozy Byway,725,3,Footwear,18.27364349,-66.37052155,Pacific Asia,Yakarta,Indonesia,8127,1/14/2016 21:11,25956,235,5.599999905,0.039999999,64971,34.99000168,0.469999999,4,139.9600067,134.3600006,63.15000153,Southeast Asia,Yakarta,CLOSED,,235,11,,http://images.acmesports.sports/Under+Armour+Hustle+Storm+Medium+Duffle+Bag,Under Armour Hustle Storm Medium Duffle Bag,34.99000168,0,1/16/2016 21:11,First Class,,2216,4685,17,9,2,20160114,1,2417,Thursday,1,1,2016,False
CASH,2,1,-74.38999939,371.9599915,Late delivery,1,9,Cardio Equipment,Caguas,Puerto Rico,XXXXXXXXX,John,8539,Smith,XXXXXXXXX,Corporate,PR,5202 Old Shadow Rise,725,3,Footwear,18.20027351,-66.37057495,Pacific Asia,Jieyang,China,8539,11/19/2015 16:42,22107,191,28.0,0.07,55318,99.98999786,-0.200000003,4,399.9599915,371.9599915,-74.38999939,Eastern Asia,Guangdong,CLOSED,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,11/21/2015 16:42,First Class,,2313,1806,15,7,2,20151119,1,1968,Thursday,11,4,2015,False
CASH,2,1,57.79000092,339.9700012,Late delivery,1,9,Cardio Equipment,Caguas,Puerto Rico,XXXXXXXXX,Madison,6474,Smith,XXXXXXXXX,Corporate,PR,9190 Dusty Limits,725,3,Footwear,18.2021637,-66.37052918,Pacific Asia,Fukuyama,Japón,6474,12/28/2015 18:35,24784,191,59.99000168,0.150000006,62087,99.98999786,0.170000002,4,399.9599915,339.9700012,57.79000092,Eastern Asia,Hiroshima,CLOSED,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,12/30/2015 18:35,First Class,,1759,1341,15,7,2,20151228,1,2291,Monday,12,4,2015,False
CASH,2,1,102.6500015,327.9700012,Late delivery,1,9,Cardio Equipment,Vega Baja,Puerto Rico,XXXXXXXXX,Austin,6648,Ho,XXXXXXXXX,Corporate,PR,7885 Colonial Mount,693,3,Footwear,18.44484711,-66.38641357,Pacific Asia,Nagpur,India,6648,2/22/2016 7:38,28589,191,71.98999786,0.180000007,71549,99.98999786,0.310000002,4,399.9599915,327.9700012,102.6500015,South Asia,Maharashtra,CLOSED,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,2/24/2016 7:38,First Class,,1804,2809,15,7,2,20160222,1,2668,Monday,2,1,2016,False
CASH,2,1,137.9900055,299.9700012,Late delivery,1,9,Cardio Equipment,Caguas,Puerto Rico,XXXXXXXXX,Shirley,3513,Boyer,XXXXXXXXX,Corporate,PR,2175 Hazy Deer Valley,725,3,Footwear,18.24061394,-66.37055206,Pacific Asia,Tiflis,Georgia,3513,9/8/2016 8:35,42224,191,99.98999786,0.25,105440,99.98999786,0.460000008,4,399.9599915,299.9700012,137.9900055,West Asia,Tiflis,CLOSED,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,9/10/2016 8:35,First Class,,951,4261,15,7,2,20160908,1,3393,Thursday,9,3,2016,False
CASH,2,1,-8.840000153,232.7599945,Late delivery,1,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Mary,4406,Smith,XXXXXXXXX,Corporate,PR,9299 Grand Branch Route,725,4,Apparel,18.26360703,-66.37056732,Pacific Asia,Bangkok,Tailandia,4406,3/3/2016 2:01,29258,365,7.199999809,0.029999999,73178,59.99000168,-0.039999999,4,239.9600067,232.7599945,-8.840000153,Southeast Asia,Bangkok,CLOSED,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,3/5/2016 2:01,First Class,,1199,340,32,13,3,20160303,1,2735,Thursday,3,1,2016,False
CASH,2,1,-2.99000001,230.3600006,Late delivery,1,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Charles,238,Turner,XXXXXXXXX,Corporate,PR,7760 Golden Limits,725,4,Apparel,18.35900307,-66.07815552,Pacific Asia,Shenyang,China,238,1/26/2016 22:13,26781,365,9.600000381,0.039999999,67097,59.99000168,-0.01,4,239.9600067,230.3600006,-2.99000001,Eastern Asia,Liaoning,CLOSED,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,1/28/2016 22:13,First Class,,66,3882,32,13,3,20160126,1,2488,Tuesday,1,1,2016,False
CASH,2,1,63.33000183,218.3600006,Late delivery,1,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,William,1212,Spears,XXXXXXXXX,Corporate,PR,3278 Middle Cape,725,4,Apparel,18.2473774,-66.3706131,Pacific Asia,Taiping,Malasia,1212,2/19/2016 15:53,28407,365,21.60000038,0.090000004,71098,59.99000168,0.289999992,4,239.9600067,218.3600006,63.33000183,Southeast Asia,Perak,CLOSED,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,2/21/2016 15:53,First Class,,323,4131,32,13,3,20160219,1,2655,Friday,2,1,2016,False
CASH,2,1,-158.3000031,215.9600067,Late delivery,1,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Henry,6102,Hamilton,XXXXXXXXX,Corporate,PR,9890 Clear Knoll,725,4,Apparel,18.2619915,-66.37059784,Pacific Asia,Bandung,Indonesia,6102,3/4/2016 20:04,29378,365,24.0,0.100000001,73505,59.99000168,-0.730000019,4,239.9600067,215.9600067,-158.3000031,Southeast Asia,Java Occidental,CLOSED,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,3/6/2016 20:04,First Class,,1661,308,32,13,3,20160304,1,2755,Friday,3,1,2016,False
CASH,2,1,-19.60000038,196.0,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,XXXXXXXXX,Michael,983,Richmond,XXXXXXXXX,Corporate,PR,5645 Sunny Spring Gate,725,5,Golf,18.22757721,-66.04562378,Pacific Asia,Yakarta,Indonesia,983,2/24/2016 18:30,28757,502,4.0,0.02,71980,50.0,-0.100000001,4,200.0,196.0,-19.60000038,Southeast Asia,Yakarta,CLOSED,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,2/26/2016 18:30,First Class,,267,4680,34,15,4,20160224,1,2686,Wednesday,2,1,2016,False
CASH,2,1,55.09999847,190.0,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,XXXXXXXXX,Megan,1764,Davila,XXXXXXXXX,Corporate,PR,4682 Red View,725,5,Golf,18.24567986,-66.37054443,Pacific Asia,Fengcheng,China,1764,1/23/2016 9:05,26538,502,10.0,0.050000001,66441,50.0,0.289999992,4,200.0,190.0,55.09999847,Eastern Asia,Liaoning,CLOSED,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,1/25/2016 9:05,First Class,,477,1290,34,15,4,20160123,1,2461,Saturday,1,1,2016,True
CASH,2,1,-21.37999916,95.0,Late delivery,1,26,Girls' Apparel,Caguas,Puerto Rico,XXXXXXXXX,Henry,6102,Hamilton,XXXXXXXXX,Corporate,PR,9890 Clear Knoll,725,5,Golf,18.2619915,-66.37059784,Pacific Asia,Bandung,Indonesia,6102,3/4/2016 20:04,29378,567,5.0,0.050000001,73506,25.0,-0.230000004,4,100.0,95.0,-21.37999916,Southeast Asia,Java Occidental,CLOSED,,567,26,,http://images.acmesports.sports/adidas+Men%27s+Germany+Black+Crest+Away+Tee,adidas Men's Germany Black Crest Away Tee,25.0,0,3/6/2016 20:04,First Class,,1661,308,37,16,4,20160304,1,2756,Friday,3,1,2016,False
CASH,2,1,64.22000122,190.0,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,XXXXXXXXX,Shirley,3513,Boyer,XXXXXXXXX,Corporate,PR,2175 Hazy Deer Valley,725,5,Golf,18.24061394,-66.37055206,Pacific Asia,Tiflis,Georgia,3513,9/8/2016 8:35,42224,502,10.0,0.050000001,105441,50.0,0.340000004,4,200.0,190.0,64.22000122,West Asia,Tiflis,CLOSED,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,9/10/2016 8:35,First Class,,951,4261,34,15,4,20160908,1,3394,Thursday,9,3,2016,False
CASH,2,1,39.29999924,151.1600037,Late delivery,1,29,Shop By Sport,Caguas,Puerto Rico,XXXXXXXXX,Michael,983,Richmond,XXXXXXXXX,Corporate,PR,5645 Sunny Spring Gate,725,5,Golf,18.22757721,-66.04562378,Pacific Asia,Yakarta,Indonesia,983,2/24/2016 18:30,28757,627,8.800000191,0.059999999,71981,39.99000168,0.25999999,4,159.9600067,151.1600037,39.29999924,Southeast Asia,Yakarta,CLOSED,,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,2/26/2016 18:30,First Class,,267,4680,41,17,4,20160224,1,2687,Wednesday,2,1,2016,False
CASH,2,1,70.54000092,143.9600067,Late delivery,1,29,Shop By Sport,Caguas,Puerto Rico,XXXXXXXXX,John,8539,Smith,XXXXXXXXX,Corporate,PR,5202 Old Shadow Rise,725,5,Golf,18.20027351,-66.37057495,Pacific Asia,Jieyang,China,8539,11/19/2015 16:42,22107,627,16.0,0.100000001,55317,39.99000168,0.49000001,4,159.9600067,143.9600067,70.54000092,Eastern Asia,Guangdong,CLOSED,,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,11/21/2015 16:42,First Class,,2313,1806,41,17,4,20151119,1,1967,Thursday,11,4,2015,False
CASH,2,1,-39.34999847,196.7700043,Late delivery,1,3,Baseball & Softball,Caguas,Puerto Rico,XXXXXXXXX,Mary,4726,Smith,XXXXXXXXX,Corporate,PR,381 Dusty Street,725,2,Fitness,18.2247448,-66.37062073,USCA,Charlotte,Estados Unidos,4726,5/31/2016 4:32,35362,44,43.18999863,0.180000007,88335,59.99000168,-0.200000003,4,239.9600067,196.7700043,-39.34999847,South of  USA,Carolina del Norte,CLOSED,28205.0,44,3,,http://images.acmesports.sports/adidas+Men%27s+F10+Messi+TRX+FG+Soccer+Cleat,adidas Men's F10 Messi TRX FG Soccer Cleat,59.99000168,0,6/2/2016 4:32,First Class,,1284,802,4,2,1,20160531,1,3091,Tuesday,5,2,2016,False
CASH,2,1,5.199999809,399.9599915,Late delivery,1,9,Cardio Equipment,Caguas,Puerto Rico,XXXXXXXXX,Mary,3298,Ray,XXXXXXXXX,Corporate,PR,75 Noble Swale,725,3,Footwear,18.21182442,-66.37058258,USCA,Seattle,Estados Unidos,3298,8/20/2016 12:39,40934,191,0.0,0.0,102170,99.98999786,0.01,4,399.9599915,399.9599915,5.199999809,West of USA,Washington,CLOSED,98105.0,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,8/22/2016 12:39,First Class,,891,3803,15,7,2,20160820,1,3294,Saturday,8,3,2016,True
CASH,2,1,-191.9700012,239.9600067,Late delivery,1,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Mary,9689,Moore,XXXXXXXXX,Corporate,PR,3996 Misty Vale,725,4,Apparel,18.28805924,-66.37062836,USCA,Houston,Estados Unidos,9689,4/26/2016 5:27,32967,365,0.0,0.0,82442,59.99000168,-0.800000012,4,239.9600067,239.9600067,-191.9700012,US Center,Texas,CLOSED,77095.0,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,4/28/2016 5:27,First Class,,2622,1669,32,13,3,20160426,1,3001,Tuesday,4,2,2016,False
CASH,2,1,-163.5800018,223.1600037,Late delivery,1,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Phillip,309,Smith,XXXXXXXXX,Corporate,PR,4651 Dewy Village,725,4,Apparel,18.02523232,-66.61327362,USCA,Dallas,Estados Unidos,309,6/4/2016 23:26,35690,365,16.79999924,0.07,89140,59.99000168,-0.730000019,4,239.9600067,223.1600037,-163.5800018,US Center,Texas,CLOSED,75081.0,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,6/6/2016 23:26,First Class,,93,1042,32,13,3,20160604,1,3107,Saturday,6,2,2016,True
CASH,2,1,-144.2299957,196.7700043,Late delivery,1,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Rose,6032,Smith,XXXXXXXXX,Corporate,PR,7996 Tawny Diversion,725,4,Apparel,18.29294205,-66.37059021,USCA,Columbia,Estados Unidos,6032,7/1/2016 2:12,37479,365,43.18999863,0.180000007,93535,59.99000168,-0.730000019,4,239.9600067,196.7700043,-144.2299957,South of  USA,Carolina del Sur,CLOSED,29203.0,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,7/3/2016 2:12,First Class,,1642,921,32,13,3,20160701,1,3164,Friday,7,3,2016,False
CASH,2,1,72.0,200.0,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,XXXXXXXXX,Barbara,443,Robinson,XXXXXXXXX,Corporate,PR,8421 Sunny Butterfly Trace,725,5,Golf,18.22758102,-66.0435791,USCA,Franklin,Estados Unidos,443,5/19/2016 9:48,34555,502,0.0,0.0,86311,50.0,0.360000014,4,200.0,200.0,72.0,South of  USA,Tennessee,CLOSED,37064.0,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,5/21/2016 9:48,First Class,,134,1325,34,15,4,20160519,1,3061,Thursday,5,2,2016,False
CASH,2,1,28.5,190.0,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,XXXXXXXXX,Mary,6987,Phillips,XXXXXXXXX,Corporate,PR,6188 Foggy Beacon Via,725,5,Golf,18.22711563,-66.37059784,USCA,Columbus,Estados Unidos,6987,5/11/2016 11:55,34013,502,10.0,0.050000001,84882,50.0,0.150000006,4,200.0,190.0,28.5,South of  USA,Georgia,CLOSED,31907.0,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,5/13/2016 11:55,First Class,,1888,924,34,15,4,20160511,1,3042,Wednesday,5,2,2016,False
CASH,2,1,49.70999908,189.0,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,XXXXXXXXX,Mary,6987,Phillips,XXXXXXXXX,Corporate,PR,6188 Foggy Beacon Via,725,5,Golf,18.22711563,-66.37059784,USCA,Columbus,Estados Unidos,6987,5/11/2016 11:55,34013,502,11.0,0.059999999,84881,50.0,0.25999999,4,200.0,189.0,49.70999908,South of  USA,Georgia,CLOSED,31907.0,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,5/13/2016 11:55,First Class,,1888,924,34,15,4,20160511,1,3041,Wednesday,5,2,2016,False
CASH,2,1,39.52999878,232.5,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,XXXXXXXXX,David,6742,Richardson,XXXXXXXXX,Corporate,PR,3539 Gentle Heights,725,5,Golf,18.28523636,-66.37055206,Africa,Bur Sudan,Sudán,6742,11/9/2016 5:00,46461,502,17.5,0.07,116165,50.0,0.170000002,5,250.0,232.5,39.52999878,North Africa,Mar Rojo,CLOSED,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,11/11/2016 5:00,First Class,,1834,638,34,15,4,20161109,1,3687,Wednesday,11,4,2016,False
CASH,2,1,15.78999996,167.9600067,Late delivery,1,29,Shop By Sport,Caguas,Puerto Rico,XXXXXXXXX,Mary,2911,Smith,XXXXXXXXX,Corporate,PR,9166 Golden Nectar Corner,725,5,Golf,18.22272873,-66.37052918,Africa,Dakar,Senegal,2911,12/4/2016 1:38,48164,627,31.98999977,0.159999996,120449,39.99000168,0.090000004,5,199.9499969,167.9600067,15.78999996,West Africa,Dakar,CLOSED,,627,29,,http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe,Under Armour Girls' Toddler Spine Surge Runni,39.99000168,0,12/6/2016 1:38,First Class,,794,1034,41,17,4,20161204,1,3813,Sunday,12,4,2016,True
CASH,2,1,25.0,200.0,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,XXXXXXXXX,Mary,6448,Lawrence,XXXXXXXXX,Corporate,PR,4839 Velvet Place,725,5,Golf,18.2444706,-66.37055969,Africa,Ibadan,Nigeria,6448,1/9/2017 14:54,50668,502,50.0,0.200000003,126617,50.0,0.129999995,5,250.0,200.0,25.0,West Africa,Oyo,CLOSED,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,1/11/2017 14:54,First Class,,1752,1705,34,15,4,20170109,1,3984,Monday,1,1,2017,False
CASH,2,1,72.02999878,147.0,Late delivery,1,9,Cardio Equipment,Caguas,Puerto Rico,XXXXXXXXX,David,6242,Smith,XXXXXXXXX,Corporate,PR,9174 Umber Zephyr Run,725,3,Footwear,18.26251984,-66.37051392,Europe,Herne,Alemania,6242,8/21/2015 16:08,15940,172,3.0,0.02,39826,30.0,0.49000001,5,150.0,147.0,72.02999878,Western Europe,Renania del Norte-Westfalia,CLOSED,,172,9,,http://images.acmesports.sports/Nike+Women%27s+Tempo+Shorts,Nike Women's Tempo Shorts,30.0,0,8/23/2015 16:08,First Class,,1693,1601,14,7,2,20150821,1,1323,Friday,8,3,2015,False
CASH,2,1,81.88999939,251.9600067,Late delivery,1,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,George,2860,Smith,XXXXXXXXX,Corporate,PR,8609 Grand Harbour,725,4,Apparel,18.25045776,-66.3705368,Europe,Ghent,Bélgica,2860,8/29/2015 12:16,16477,365,47.99000168,0.159999996,41153,59.99000168,0.330000013,5,299.9500122,251.9600067,81.88999939,Western Europe,Flanders Oriental,CLOSED,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,8/31/2015 12:16,First Class,,785,1383,32,13,3,20150829,1,1381,Saturday,8,3,2015,True
CASH,2,1,71.98999786,239.9600067,Late delivery,1,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Kimberly,2703,Smith,XXXXXXXXX,Corporate,PR,8736 Wishing Hickory Townline,725,4,Apparel,18.2091713,-66.37055206,Europe,Valladolid,España,2703,10/15/2015 9:13,19688,365,59.99000168,0.200000003,49213,59.99000168,0.300000012,5,299.9500122,239.9600067,71.98999786,Southern Europe,Castilla y León,CLOSED,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,10/17/2015 9:13,First Class,,732,4452,32,13,3,20151015,1,1710,Thursday,10,4,2015,False
CASH,2,1,-183.25,250.0,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,XXXXXXXXX,Kimberly,2703,Smith,XXXXXXXXX,Corporate,PR,8736 Wishing Hickory Townline,725,5,Golf,18.2091713,-66.37055206,Europe,Valladolid,España,2703,10/15/2015 9:13,19688,502,0.0,0.0,49215,50.0,-0.730000019,5,250.0,250.0,-183.25,Southern Europe,Castilla y León,CLOSED,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,10/17/2015 9:13,First Class,,732,4452,34,15,4,20151015,1,1712,Thursday,10,4,2015,False
CASH,2,1,18.37999916,245.0,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,XXXXXXXXX,Martha,9210,Daniels,XXXXXXXXX,Corporate,PR,4851 Green Rise,725,5,Golf,18.25856972,-66.37050629,Europe,Ploiesti,Rumania,9210,10/9/2016 4:10,44335,502,5.0,0.02,110692,50.0,0.079999998,5,250.0,245.0,18.37999916,Eastern Europe,Prahova,CLOSED,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,10/11/2016 4:10,First Class,,2490,3170,34,15,4,20161009,1,3521,Sunday,10,4,2016,True
CASH,2,1,68.38999939,145.5,Late delivery,1,26,Girls' Apparel,Caguas,Puerto Rico,XXXXXXXXX,Mary,5513,Smith,XXXXXXXXX,Corporate,PR,8473 Amber Bluff Manor,725,5,Golf,18.28277206,-66.37049866,Europe,Sheffield,Reino Unido,5513,7/14/2015 10:35,13321,564,4.5,0.029999999,33344,30.0,0.469999999,5,150.0,145.5,68.38999939,Northern Europe,Inglaterra,CLOSED,,564,26,,http://images.acmesports.sports/Nike+Men%27s+Deutschland+Weltmeister+Winners+Black+T-Shirt,Nike Men's Deutschland Weltmeister Winners Bl,30.0,0,7/16/2015 10:35,First Class,,1507,3879,35,16,4,20150714,1,1102,Tuesday,7,3,2015,False
CASH,2,1,-205.4400024,308.0,Late delivery,1,26,Girls' Apparel,Caguas,Puerto Rico,XXXXXXXXX,Albert,10735,Valdez,XXXXXXXXX,Corporate,PR,5958 Emerald Nook,725,5,Golf,18.28677559,-66.37055969,Europe,Cognac,Francia,10735,10/20/2015 8:42,20029,565,42.0,0.119999997,50075,70.0,-0.670000017,5,350.0,308.0,-205.4400024,Western Europe,Aquitania-Lemosín-Poitou-Charentes,CLOSED,,565,26,,http://images.acmesports.sports/adidas+Youth+Germany+Black%2FRed+Away+Match+Soccer+Jersey,adidas Youth Germany Black/Red Away Match Soc,70.0,0,10/22/2015 8:42,First Class,,2906,907,36,16,4,20151020,1,1742,Tuesday,10,4,2015,False
CASH,2,1,20.5,205.0,Late delivery,1,24,Women's Apparel,Caguas,Puerto Rico,XXXXXXXXX,David,3433,James,XXXXXXXXX,Corporate,PR,4560 Hidden Ridge,725,5,Golf,18.22832108,-66.37055206,Europe,Montpellier,Francia,3433,10/1/2015 21:09,18763,502,45.0,0.180000007,46918,50.0,0.100000001,5,250.0,205.0,20.5,Western Europe,Languedoc-Rosellón-Mediodía-Pirineos,CLOSED,,502,24,,http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo,Nike Men's Dri-FIT Victory Golf Polo,50.0,0,10/3/2015 21:09,First Class,,930,2727,34,15,4,20151001,1,1624,Thursday,10,4,2015,False
CASH,2,1,94.48999786,472.4500122,Late delivery,1,9,Cardio Equipment,Caguas,Puerto Rico,XXXXXXXXX,Susan,8368,Smith,XXXXXXXXX,Corporate,PR,6223 Cotton Forest Estates,725,3,Footwear,18.2792511,-66.37059021,LATAM,Buenos Aires,Argentina,8368,5/7/2015 11:44,8666,191,27.5,0.059999999,21638,99.98999786,0.200000003,5,499.9500122,472.4500122,94.48999786,South America,Buenos Aires,CLOSED,,191,9,,http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe,Nike Men's Free 5.0+ Running Shoe,99.98999786,0,5/9/2015 11:44,First Class,,2263,613,15,7,2,20150507,1,723,Thursday,5,2,2015,False
CASH,2,1,71.40000153,228.1300049,Late delivery,1,12,Boxing & MMA,Caguas,Puerto Rico,XXXXXXXXX,Susan,8368,Smith,XXXXXXXXX,Corporate,PR,6223 Cotton Forest Estates,725,3,Footwear,18.2792511,-66.37059021,LATAM,Buenos Aires,Argentina,8368,5/7/2015 11:44,8666,249,46.72000122,0.170000002,21637,54.97000122,0.310000002,5,274.8500061,228.1300049,71.40000153,South America,Buenos Aires,CLOSED,,249,12,,http://images.acmesports.sports/Under+Armour+Women%27s+Micro+G+Skulpt+Running+Shoe,Under Armour Women's Micro G Skulpt Running S,54.97000122,0,5/9/2015 11:44,First Class,,2263,613,18,10,2,20150507,1,722,Thursday,5,2,2015,False
CASH,2,1,33.47000122,278.9500122,Late delivery,1,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Henry,7667,Maldonado,XXXXXXXXX,Corporate,PR,9602 Broad Gardens,725,4,Apparel,18.26971626,-66.3706131,LATAM,Querétaro,México,7667,2/16/2017 6:26,53247,365,21.0,0.07,133058,59.99000168,0.119999997,5,299.9500122,278.9500122,33.47000122,Central America,Querétaro,CLOSED,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,2/18/2017 6:26,First Class,,2080,3297,32,13,3,20170216,1,4195,Thursday,2,1,2017,False
CASH,2,1,92.05000305,278.9500122,Late delivery,1,17,Cleats,Caguas,Puerto Rico,XXXXXXXXX,Randy,11048,Ball,XXXXXXXXX,Corporate,PR,2743 Hidden Blossom Square,725,4,Apparel,18.24233246,-66.37054443,LATAM,Chihuahua,México,11048,5/18/2015 19:57,9443,365,21.0,0.07,23578,59.99000168,0.330000013,5,299.9500122,278.9500122,92.05000305,Central America,Chihuahua,CLOSED,,365,17,,http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck,Perfect Fitness Perfect Rip Deck,59.99000168,0,5/20/2015 19:57,First Class,,2989,837,32,13,3,20150518,1,790,Monday,5,2,2015,False
